FIT201,LIT301,FIT301
2.471022,866.6776751186794,2.229382
2.471022,866.7225515457241,2.229382
2.471022,866.7674279727687,2.229382
2.471022,866.8123043998133,2.229382
2.471022,866.857180826858,2.229382
2.471022,866.9020572539026,2.229382
2.471022,866.9469336809473,2.229382
2.471022,866.9918101079919,2.229382
2.471022,866.9918101079919,2.229382
2.471022,867.0815629620812,2.229382
2.471022,867.1264393891258,2.229382
2.471022,867.1713158161705,2.229382
2.471022,867.2161922432151,2.229382
2.471022,867.2610686702598,2.229382
2.471022,867.3059450973044,2.229382
2.471022,867.3059450973044,2.229382
2.471022,867.3956979513937,2.229382
2.471022,867.4405743784383,2.229382
2.471022,867.485450805483,2.229382
2.471022,867.5303272325276,2.229382
2.471022,867.5752036595723,2.229382
2.471022,867.6200800866169,2.229382
2.471022,867.6649565136615,2.229382
2.471022,867.7098329407062,2.229382
2.471022,867.7547093677508,2.229382
2.471022,867.7995857947955,2.229382
2.471022,867.8444622218401,2.229382
2.471022,867.8893386488847,2.229382
2.471022,867.9342150759294,2.229382
2.471022,867.979091502974,2.229382
2.471022,868.0239679300187,2.229382
2.471022,868.0688443570633,2.229382
2.471022,868.113720784108,2.229382
2.471022,868.1585972111526,2.229382
2.471022,868.2034736381972,2.229382
2.471022,868.2483500652419,2.229382
2.471022,868.2932264922865,2.229382
2.471022,868.3381029193312,2.229382
2.471022,868.3829793463758,2.229382
2.471022,868.4278557734204,2.229382
2.471022,868.4727322004651,2.229382
2.471022,868.5176086275097,2.229382
2.471022,868.5624850545544,2.229382
2.471022,868.607361481599,2.229382
2.471022,868.6522379086437,2.229382
2.471022,868.6971143356883,2.229382
2.471022,868.7419907627329,2.229382
2.471022,868.7868671897776,2.229382
2.471022,868.8317436168222,2.229382
2.471022,868.8766200438669,2.229382
2.471022,868.9214964709115,2.229382
2.471022,868.9663728979561,2.229382
2.471022,869.0112493250008,2.229382
2.471022,869.0561257520454,2.229382
2.471022,869.1010021790901,2.229382
2.471022,869.1458786061347,2.229382
2.471022,869.1907550331794,2.229382
2.471022,869.235631460224,2.229382
2.471022,869.2805078872686,2.229382
2.471022,869.3253843143133,2.229382
2.471022,869.3702607413579,2.229382
2.471022,869.4151371684026,2.229382
2.471022,869.4600135954472,2.229382
2.471022,869.5048900224918,2.229382
2.471022,869.5497664495365,2.229382
2.471022,869.5946428765811,2.229382
2.471022,869.6395193036258,2.229382
2.471022,869.6843957306704,2.229382
2.471022,869.7292721577151,2.229382
2.471022,869.7741485847597,2.229382
2.471022,869.8190250118043,2.229382
2.471022,869.863901438849,2.229382
2.471022,869.9087778658936,2.229382
2.471022,869.9536542929383,2.229382
2.471022,869.9985307199829,2.229382
2.471022,870.0434071470276,2.229382
2.471022,870.0882835740722,2.229382
2.471022,870.1331600011168,2.229382
2.471022,870.1780364281615,2.229382
2.471022,870.2229128552061,2.229382
2.471022,870.2677892822508,2.229382
2.471022,870.3126657092954,2.229382
2.471022,870.35754213634,2.229382
2.471022,870.4024185633847,2.229382
2.471022,870.4472949904293,2.229382
2.471022,870.492171417474,2.229382
2.471022,870.5370478445186,2.229382
2.471022,870.5819242715633,2.229382
2.471022,870.6268006986079,2.229382
2.471022,870.6716771256525,2.229382
2.471022,870.7165535526972,2.229382
2.471022,870.7614299797418,2.229382
2.471022,870.8063064067865,2.229382
2.471022,870.8511828338311,2.229382
2.471022,870.8960592608757,2.229382
2.471022,870.9409356879204,2.229382
2.471022,870.985812114965,2.229382
2.471022,871.0306885420097,2.229382
2.471022,871.0755649690543,2.229382
2.471022,871.120441396099,2.229382
2.471022,871.1653178231436,2.229382
2.471022,871.2101942501882,2.229382
2.471022,871.2550706772329,2.229382
2.471022,871.2999471042775,2.229382
2.471022,871.3448235313222,2.229382
2.471022,871.3896999583668,2.229382
2.471022,871.4345763854114,2.229382
2.471022,871.4794528124561,2.229382
2.471022,871.5243292395007,2.229382
2.471022,871.5692056665454,2.229382
2.471022,871.61408209359,2.229382
2.471022,871.6589585206347,2.229382
2.471022,871.7038349476793,2.229382
2.471022,871.7487113747239,2.229382
2.471022,871.7935878017686,2.229382
2.471022,871.8384642288132,2.229382
2.471022,871.8833406558579,2.229382
2.471022,871.9282170829025,2.229382
2.471022,871.9730935099471,2.229382
2.471022,872.0179699369918,2.229382
2.471022,872.0628463640364,2.229382
2.471022,872.1077227910811,2.229382
2.471022,872.1525992181257,2.229382
2.471022,872.1974756451704,2.229382
2.471022,872.242352072215,2.229382
2.471022,872.2872284992596,2.229382
2.471022,872.3321049263043,2.229382
2.471022,872.3769813533489,2.229382
2.471022,872.4218577803936,2.229382
2.471022,872.4667342074382,2.229382
2.471022,872.5116106344828,2.229382
2.471022,872.5564870615275,2.229382
2.471022,872.6013634885721,2.229382
2.471022,872.6462399156168,2.229382
2.471022,872.6911163426614,2.229382
2.471022,872.7359927697061,2.229382
2.471022,872.7808691967507,2.229382
2.471022,872.8257456237953,2.229382
2.471022,872.87062205084,2.229382
2.471022,872.9154984778846,2.229382
2.471022,872.9603749049293,2.229382
2.471022,873.0052513319739,2.229382
2.471022,873.0501277590186,2.229382
2.471022,873.0950041860632,2.229382
2.471022,873.1398806131078,2.229382
2.471022,873.1847570401525,2.229382
2.471022,873.2296334671971,2.229382
2.471022,873.2745098942418,2.229382
2.471022,873.3193863212864,2.229382
2.471022,873.364262748331,2.229382
2.471022,873.4091391753757,2.229382
2.471022,873.4540156024203,2.229382
2.471022,873.498892029465,2.229382
2.471022,873.5437684565096,2.229382
2.471022,873.5886448835543,2.229382
2.471022,873.6335213105989,2.229382
2.471022,873.6783977376435,2.229382
2.471022,873.7232741646882,2.229382
2.471022,873.7681505917328,2.229382
2.471022,873.8130270187775,2.229382
2.471022,873.8579034458221,2.229382
2.471022,873.9027798728667,2.229382
2.471022,873.9476562999114,2.229382
2.471022,873.992532726956,2.229382
2.471022,874.0374091540007,2.229382
2.471022,874.0822855810453,2.229382
2.471022,874.12716200809,2.229382
2.471022,874.1720384351346,2.229382
2.471022,874.2169148621792,2.229382
2.471022,874.2617912892239,2.229382
2.471022,874.3066677162685,2.229382
2.471022,874.3515441433132,2.229382
2.471022,874.3964205703578,2.229382
2.471022,874.4412969974024,2.229382
2.471022,874.4861734244471,2.229382
2.471022,874.5310498514917,2.229382
2.471022,874.5759262785364,2.229382
2.471022,874.620802705581,2.229382
2.471022,874.6656791326257,2.229382
2.471022,874.7105555596703,2.229382
2.471022,874.7554319867149,2.229382
2.471022,874.8003084137596,2.229382
2.471022,874.8451848408042,2.229382
2.471022,874.8900612678489,2.229382
2.471022,874.9349376948935,2.229382
2.471022,874.9798141219381,2.229382
2.471022,875.0246905489828,2.229382
2.471022,875.0695669760274,2.229382
2.471022,875.1144434030721,2.229382
2.471022,875.1593198301167,2.229382
2.471022,875.2041962571614,2.229382
2.471022,875.249072684206,2.229382
2.471022,875.2939491112506,2.229382
2.471022,875.3388255382953,2.229382
2.471022,875.3837019653399,2.229382
2.471022,875.4285783923846,2.229382
2.471022,875.4734548194292,2.229382
2.471022,875.5183312464738,2.229382
2.471022,875.5632076735185,2.229382
2.471022,875.6080841005631,2.229382
2.471022,875.6529605276078,2.229382
2.471022,875.6978369546524,2.229382
2.471022,875.7427133816971,2.229382
2.471022,875.7875898087417,2.229382
2.471022,875.8324662357863,2.229382
2.471022,875.877342662831,2.229382
2.471022,875.9222190898756,2.229382
2.471022,875.9670955169203,2.229382
2.471022,876.0119719439649,2.229382
2.471022,876.0568483710096,2.229382
2.471022,876.1017247980542,2.229382
2.471022,876.1466012250988,2.229382
2.471022,876.1914776521435,2.229382
2.471022,876.2363540791881,2.229382
2.471022,876.2812305062328,2.229382
2.471022,876.3261069332774,2.229382
2.471022,876.370983360322,2.229382
2.471022,876.4158597873667,2.229382
2.471022,876.4607362144113,2.229382
2.471022,876.505612641456,2.229382
2.471022,876.5504890685006,2.229382
2.471022,876.5953654955453,2.229382
2.471022,876.6402419225899,2.229382
2.471022,876.6851183496345,2.229382
2.471022,876.7299947766792,2.229382
2.471022,876.7748712037238,2.229382
2.471022,876.8197476307685,2.229382
2.471022,876.8646240578131,2.229382
2.471022,876.9095004848577,2.229382
2.471022,876.9543769119024,2.229382
2.471022,876.999253338947,2.229382
2.471022,877.0441297659917,2.229382
2.471022,877.0890061930363,2.229382
2.471022,877.133882620081,2.229382
2.471022,877.1787590471256,2.229382
2.471022,877.2236354741702,2.229382
2.471022,877.2685119012149,2.229382
2.471022,877.3133883282595,2.229382
2.471022,877.3582647553042,2.229382
2.471022,877.4031411823488,2.229382
2.471022,877.4480176093934,2.229382
2.471022,877.4928940364381,2.229382
2.471022,877.5377704634827,2.229382
2.471022,877.5826468905274,2.229382
2.471022,877.627523317572,2.229382
2.471022,877.6723997446167,2.229382
2.471022,877.7172761716613,2.229382
2.471022,877.7621525987059,2.229382
2.471022,877.8070290257506,2.229382
2.471022,877.8519054527952,2.229382
2.471022,877.8967818798399,2.229382
2.471022,877.9416583068845,2.229382
2.471022,877.9865347339291,2.229382
2.471022,878.0314111609738,2.229382
2.471022,878.0762875880184,2.229382
2.471022,878.1211640150631,2.229382
2.471022,878.1660404421077,2.22951
2.471022,878.2109168691524,2.22951
2.471022,878.2557695245422,2.219133
2.471022,878.300622179932,2.144829
2.471022,878.3474020108038,1.992249
2.471022,878.4079812872769,1.71822
2.471022,878.4968971191154,1.408833
2.471022,878.6367045352388,1.027704
2.471022,878.8339700838488,0.6673285
2.471022,879.1020174060192,0.4058546
2.471022,879.436992243644,0.2389264
2.471022,879.820526981937,0.1368222
2.471022,880.2350629666666,0.07468852
2.471022,880.6685613404142,0.03830509
2.471022,881.113598935969,0.01716683
2.471022,881.5653935185377,0.000896775
2.471022,882.0211138153207,0.0
2.471022,882.4798557225004,0.0
2.471022,882.9387641751933,0.0
2.471022,883.3976726278863,0.0
2.471022,883.8565810805793,0.0
2.471022,884.3154895332723,0.0
2.471022,884.7743979859653,0.0
2.471022,885.2333064386582,0.0
2.471022,885.6922148913512,0.0
2.471022,886.1511233440442,0.0
2.471022,886.6100317967372,0.0
2.471022,887.0689402494302,0.0
2.471022,887.5278487021232,0.0
2.471022,887.9867571548161,0.0
2.471022,888.4456656075091,0.0
2.471022,888.9045740602021,0.0
2.471022,889.3634825128951,0.0
2.471022,889.822390965588,0.0
2.471022,890.281299418281,0.0
2.471022,890.740207870974,0.0
2.471022,891.199116323667,0.0
2.471022,891.65802477636,0.0
2.471022,892.116933229053,0.0
2.471022,892.5758416817459,0.0
2.471022,893.0347501344389,0.0
2.471022,893.4936585871319,0.0
2.471022,893.9525670398249,0.0
2.471022,894.4114754925179,0.0
2.471022,894.8703839452108,0.0
2.471022,895.3292923979038,0.0
2.471022,895.3292923979038,0.0
2.471022,896.2471093032898,0.0
2.471022,896.7060177559828,0.0
2.471022,897.1649262086758,0.0
2.471022,897.6238346613687,0.0
2.471022,898.0827431140617,0.0
2.471022,898.5416515667547,0.0
2.471022,899.0005600194477,0.0
2.471022,899.4594684721407,0.0
2.471022,899.9183769248336,0.0
2.471022,900.3772853775266,0.0
2.471022,900.8361938302196,0.0
2.471022,901.2951022829126,0.0
2.471022,901.7540107356056,0.0
2.471022,902.2129191882984,0.0
2.471022,902.6718276409916,0.0
2.471022,903.1307360936844,0.0
2.471022,903.5896445463776,0.0
2.471022,904.0485529990704,0.0
2.471022,904.5074614517634,0.0
2.471022,904.9663699044564,0.0
2.471022,905.4252783571494,0.0
2.471022,905.8841868098424,0.0
2.471022,906.3430952625354,0.0
2.471022,906.8020037152284,0.0
2.471022,907.2609121679212,0.0
2.471022,907.7198206206144,0.0
2.471022,908.1787290733072,0.0
2.471022,908.6376375260004,0.0
2.471022,909.0965459786931,0.0
2.471022,909.5554544313862,0.0
2.471022,910.0143628840792,0.0
2.471022,910.4732713367722,0.0
2.471022,910.9321797894652,0.0
2.471022,911.3910882421582,0.0
2.471022,911.8499966948513,0.0
2.471022,912.308905147544,0.0
2.471022,912.7678136002372,0.0
2.471022,913.22672205293,0.0
2.471022,913.6856305056232,0.0
2.471022,914.144538958316,0.0
2.471022,914.603447411009,0.0
2.471022,915.062355863702,0.0
2.471022,915.521264316395,0.0
2.471022,915.980172769088,0.0
2.471022,916.439081221781,0.0
2.471022,916.897989674474,0.0
2.471022,917.3568981271668,0.1851199
2.471022,917.81580657986,0.4642731
2.471022,918.2403352953947,0.7883931
2.471022,918.6130207804462,1.186945
2.471022,918.925511978402,1.576018
2.471022,919.1639856905782,1.888223
2.471022,919.330202300869,2.007622
2.471022,919.438437430836,2.154822
2.471022,919.5244982497918,2.243731
2.471022,919.5832216657476,2.280114
2.471022,919.6254332531478,2.266662
2.471022,919.660887933392,2.25526
2.471022,919.6988408659812,2.233738
2.471022,919.7389113330066,2.229382
2.471022,919.7829787809244,2.228613
2.471022,919.8278552079692,2.225667
2.471022,919.8728744506584,2.225667
2.471022,919.91844081284,2.228229
2.471022,919.9640071750216,2.228229
2.471022,920.0090977326752,2.225795
2.471022,920.0541882903292,2.225795
2.471022,920.099730880856,2.225795
2.471022,920.1452734713828,2.226435
2.471022,920.1908160619096,2.226435
2.471022,920.1908160619096,2.226435
2.471022,920.2816635264152,2.226435
2.471022,920.327087258668,2.226435
2.471022,920.3725109909208,2.226435
2.471022,920.4179347231736,2.223873
2.471022,920.4633584554266,2.223873
2.471022,920.5092579922072,2.223873
2.471022,920.5551575289876,2.22477
2.471022,920.6010570657684,2.226435
2.471022,920.6467900152492,2.226435
2.471022,920.692213747502,2.233738
2.471022,920.737637479755,2.245652
2.471022,920.7817049276728,2.258976
2.471022,920.8235597545354,2.281779
2.471022,920.862940100708,2.299715
2.471022,920.898085563724,2.31291
2.471022,920.9299000236136,2.319956
2.471022,920.959263960184,2.3238
2.471022,920.9873193414452,2.325337
2.471022,921.0146608301986,2.326234
2.471022,921.0417168733786,2.326234
2.471022,921.0686063292592,2.325465
2.471022,921.0954957851396,2.314704
2.471022,921.1225280566648,2.302405
2.471022,921.151558818636,2.286391
2.471022,921.1828737023432,2.268328
2.471022,921.217162642923,2.251673
2.471022,921.254806172568,2.23835
2.471022,921.254806172568,2.23835
2.471022,921.3387537285568,2.229254
2.471022,921.381964654038,2.228998
2.471022,921.4268648527376,2.227973
2.471022,921.4718125947466,2.227973
2.471022,921.51695069571,2.229638
2.471022,921.5620887966732,2.229638
2.471022,921.6069176804084,2.229638
2.471022,921.6517465641434,2.229638
2.471022,921.6965754478786,2.229638
2.471022,921.7414043316136,2.22887
2.471022,921.7862332153488,2.22887
2.471022,921.8312047290126,2.22887
2.471022,921.8761762426764,2.22887
2.471022,921.92114775634,2.22887
2.471022,921.966119270004,2.22887
2.471022,922.0110907836676,2.22887
2.471022,922.0560622973314,2.22887
2.471022,922.1010338109952,2.227588
2.471022,922.146005324659,2.227588
2.471022,922.1912149263028,2.227588
2.471022,922.2364245279464,2.227588
2.471022,922.28163412959,2.227588
2.471022,922.3268437312338,2.227973
2.471022,922.3720533328776,2.228229
2.471022,922.4171914338408,2.230023
2.471022,922.4622819914946,2.230791
2.471022,922.5070393745492,2.228357
2.471022,922.5516541276752,2.228357
2.471022,922.5967209136744,2.227973
2.471022,922.6417876996732,2.227973
2.471022,922.6869258006366,2.227973
2.471022,922.7320639016,2.227973
2.471022,922.7772020025632,2.227973
2.471022,922.8223401035264,2.227973
2.471022,922.8674782044898,2.229254
2.471022,922.9126163054532,2.229382
2.471022,922.9575165041524,2.229382
2.471022,923.0023929311972,2.229382
2.471022,923.0472693582418,2.229382
2.471022,923.0921457852864,2.229382
2.471022,923.0921457852864,2.229382
2.471022,923.1818986393756,2.229382
2.471022,923.2267750664204,2.229382
2.471022,923.271651493465,2.229382
2.471022,923.3165279205097,2.229382
2.471022,923.3614043475544,2.229382
2.471022,923.4062807745988,2.229382
2.471022,923.4511572016436,2.229382
2.471022,923.4960336286882,2.229382
2.471022,923.5409100557328,2.229382
2.471022,923.5857864827776,2.229382
2.471022,923.630662909822,2.229382
2.471022,923.6755393368668,2.229382
2.471022,923.7204157639114,2.229382
2.471022,923.765292190956,2.229382
2.471022,923.8101686180008,2.229382
2.471022,923.8550450450454,2.229382
2.471022,923.89992147209,2.229382
2.471022,923.9447978991346,2.229382
2.471022,923.9896743261792,2.229382
2.471022,924.034550753224,2.229382
2.471022,924.0794271802686,2.229382
2.471022,924.1243036073132,2.229382
2.471022,924.169180034358,2.229382
2.471022,924.2140564614024,2.229382
2.471022,924.2589328884472,2.229382
2.471022,924.3038093154918,2.229382
2.471022,924.3486857425364,2.229382
2.471022,924.3935621695812,2.229382
2.471022,924.4384385966256,2.229382
2.471022,924.4833150236703,2.229382
2.471022,924.528191450715,2.229382
2.471022,924.5730678777596,2.229382
2.471022,924.6179443048044,2.229382
2.471022,924.6179443048044,2.229382
2.471022,924.7076971588936,2.229382
2.471022,924.7525735859382,2.229382
2.471022,924.7974500129828,2.229382
2.471022,924.8423264400276,2.229382
2.471022,924.887202867072,2.229382
2.471022,924.9320792941168,2.229382
2.471022,924.9769557211614,2.229382
2.471022,925.021832148206,2.229382
2.471022,925.0667085752508,2.229382
2.471022,925.1115850022952,2.229382
2.471022,925.15646142934,2.229382
2.471022,925.2013378563846,2.229382
2.471022,925.2462142834293,2.229382
2.471022,925.291090710474,2.229382
2.471022,925.3359671375184,2.229382
2.471022,925.3808435645632,2.229382
2.471022,925.4257199916078,2.229382
2.471022,925.4705964186523,2.229382
2.471022,925.5154728456972,2.229382
2.471022,925.5603492727416,2.229382
2.471022,925.6052256997864,2.229382
2.471022,925.650102126831,2.229382
2.471022,925.6949785538756,2.229382
2.471022,925.7398549809204,2.229382
2.471022,925.784731407965,2.229382
2.471022,925.8296078350096,2.229382
2.471022,925.8744842620542,2.229382
2.471022,925.9193606890988,2.229382
2.471022,925.9642371161436,2.229382
2.471022,926.0091135431882,2.229382
2.471022,926.0539899702328,2.229382
2.471022,926.0988663972774,2.229382
2.471022,926.143742824322,2.229382
2.471022,926.1886192513668,2.229382
2.471022,926.2334956784114,2.229382
2.471022,926.278372105456,2.229382
2.471022,926.3232485325008,2.229382
2.471022,926.3681249595452,2.229382
2.471022,926.41300138659,2.229382
2.471022,926.4578778136346,2.229382
2.471022,926.5027542406792,2.229382
2.471022,926.547630667724,2.229382
2.471022,926.5925070947684,2.229382
2.471022,926.6373835218131,2.229382
2.471022,926.6822599488578,2.229382
2.471022,926.7271363759024,2.229382
2.471022,926.7720128029472,2.229382
2.471022,926.8168892299916,2.229382
2.471022,926.8617656570364,2.229382
2.471022,926.906642084081,2.229382
2.471022,926.9515185111256,2.229382
2.471022,926.9963949381704,2.229382
2.471022,927.0412713652148,2.229382
2.471022,927.0861477922596,2.229382
2.471022,927.1310242193042,2.229382
2.471022,927.1759006463489,2.229382
2.471022,927.2207770733936,2.229382
2.471022,927.265653500438,2.229382
2.471022,927.3105299274828,2.229382
2.471022,927.3554063545274,2.229382
2.471022,927.400282781572,2.229382
2.471022,927.4451592086168,2.229382
2.471022,927.4900356356612,2.229382
2.471022,927.534912062706,2.229382
2.471022,927.5797884897506,2.229382
2.471022,927.6246649167952,2.229382
2.471022,927.66954134384,2.229382
2.471022,927.7144177708846,2.229382
2.471022,927.7592941979292,2.229382
2.471022,927.8041706249738,2.229382
2.471022,927.8490470520184,2.229382
2.471022,927.8939234790632,2.229382
2.471022,927.9387999061078,2.229382
2.471022,927.9836763331524,2.229382
2.471022,928.028552760197,2.229382
2.471022,928.0734291872416,2.229382
2.471022,928.1183056142864,2.229382
2.471022,928.163182041331,2.229382
2.471022,928.2080584683756,2.229382
2.471022,928.2529348954204,2.229382
2.471022,928.2978113224648,2.229382
2.471022,928.3426877495097,2.229382
2.471022,928.3875641765542,2.229382
2.471022,928.4324406035988,2.229382
2.471022,928.4773170306436,2.229382
2.471022,928.522193457688,2.229382
2.471022,928.5670698847327,2.229382
2.471022,928.6119463117774,2.229382
2.471022,928.656822738822,2.229382
2.471022,928.656822738822,2.229382
2.471022,928.7465755929112,2.229382
2.471022,928.791452019956,2.229382
2.471022,928.8363284470006,2.229382
2.471022,928.8812048740452,2.229382
2.471022,928.92608130109,2.229382
2.471022,928.9709577281344,2.229382
2.471022,929.0158341551792,2.229382
2.471022,929.0607105822238,2.229382
2.471022,929.1055870092684,2.229382
2.471022,929.1504634363132,2.229382
2.471022,929.1953398633576,2.229382
2.471022,929.2402162904024,2.229382
2.471022,929.285092717447,2.229382
2.471022,929.3299691444917,2.229382
2.471022,929.3748455715364,2.229382
2.471022,929.4197219985808,2.229382
2.471022,929.4645984256256,2.229382
2.471022,929.5094748526702,2.229382
2.471022,929.5543512797148,2.229382
2.471022,929.5992277067596,2.229382
2.471022,929.644104133804,2.229382
2.471022,929.6889805608488,2.229382
2.471022,929.7338569878934,2.229382
2.471022,929.778733414938,2.229382
2.471022,929.778733414938,2.229382
2.471022,929.8684862690274,2.229382
2.471022,929.913362696072,2.229382
2.471022,929.9582391231166,2.229382
2.471022,930.0031155501612,2.229382
2.471022,930.047991977206,2.229382
2.471022,930.0928684042506,2.229382
2.471022,930.1377448312952,2.229382
2.471022,930.18262125834,2.229382
2.471022,930.2274976853844,2.229382
2.471022,930.2723741124292,2.229382
2.471022,930.3172505394738,2.229382
2.471022,930.3621269665184,2.229382
2.471022,930.4070033935632,2.229382
2.471022,930.4518798206076,2.229382
2.471022,930.4967562476525,2.229382
2.471022,930.541632674697,2.229382
2.471022,930.5865091017416,2.229382
2.471022,930.6313855287864,2.229382
2.471022,930.6762619558308,2.229382
2.471022,930.7211383828756,2.229382
2.471022,930.7660148099202,2.229382
2.471022,930.8108912369648,2.229382
2.471022,930.8557676640096,2.229382
2.471022,930.900644091054,2.229382
2.471022,930.9455205180988,2.229382
2.471022,930.9903969451434,2.229382
2.471022,931.035273372188,2.229382
2.471022,931.0801497992328,2.229382
2.471022,931.1250262262772,2.229382
2.471022,931.169902653322,2.229382
2.471022,931.2147790803666,2.229382
2.471022,931.2596555074113,2.229382
2.471022,931.304531934456,2.229382
2.471022,931.3494083615004,2.229382
2.471022,931.3942847885452,2.229382
2.471022,931.4391612155898,2.229382
2.471022,931.4840376426343,2.229382
2.471022,931.5289140696792,2.229382
2.471022,931.5737904967236,2.229382
2.471022,931.6186669237684,2.229382
2.471022,931.663543350813,2.229382
2.471022,931.7084197778576,2.229382
2.471022,931.7532962049024,2.229382
2.471022,931.798172631947,2.229382
2.471022,931.8430490589916,2.229382
2.471022,931.8879254860362,2.229382
2.471022,931.9328019130808,2.229382
2.471022,931.9776783401256,2.229382
2.471022,932.0225547671702,2.229382
2.471022,932.0674311942148,2.229382
2.471022,932.1123076212594,2.229382
2.471022,932.157184048304,2.229382
2.471022,932.2020604753488,2.229382
2.471022,932.2469369023934,2.229382
2.471022,932.291813329438,2.229382
2.471022,932.3366897564828,2.229382
2.471022,932.3815661835272,2.229382
2.471022,932.426442610572,2.229382
2.471022,932.4713190376166,2.229382
2.471022,932.5161954646612,2.229382
2.471022,932.561071891706,2.229382
2.471022,932.561071891706,2.229382
2.471022,932.6508247457951,2.229382
2.471022,932.6957011728398,2.229382
2.471022,932.7405775998844,2.229382
2.471022,932.7854540269292,2.229382
2.471022,932.8303304539736,2.229382
2.471022,932.8752068810184,2.229382
2.471022,932.920083308063,2.229382
2.471022,932.9649597351076,2.229382
2.471022,933.0098361621524,2.229382
2.471022,933.0547125891968,2.229382
2.471022,933.0995890162416,2.229382
2.471022,933.1444654432862,2.229382
2.471022,933.1893418703308,2.229382
2.471022,933.2342182973756,2.229382
2.471022,933.27909472442,2.229382
2.471022,933.3239711514648,2.229382
2.471022,933.3688475785094,2.229382
2.471022,933.413724005554,2.229382
2.471022,933.4586004325988,2.229382
2.471022,933.5034768596432,2.229382
2.471022,933.548353286688,2.229382
2.471022,933.5932297137326,2.229382
2.471022,933.6381061407772,2.229382
2.471022,933.682982567822,2.229382
2.471022,933.7278589948666,2.229382
2.471022,933.7727354219112,2.229382
2.471022,933.8176118489558,2.229382
2.471022,933.8624882760004,2.229382
2.471022,933.9073647030452,2.229382
2.471022,933.9522411300898,2.229382
2.471022,933.9971175571344,2.229382
2.471022,934.041993984179,2.229382
2.471022,934.0868704112236,2.229382
2.471022,934.1317468382684,2.229382
2.471022,934.176623265313,2.229382
2.471022,934.2214996923576,2.229382
2.471022,934.2663761194024,2.229382
2.471022,934.3112525464468,2.229382
2.471022,934.3561289734916,2.229382
2.471022,934.4010054005362,2.229382
2.471022,934.4458818275808,2.229382
2.471022,934.4907582546256,2.229382
2.471022,934.53563468167,2.229382
2.471022,934.5805111087147,2.229382
2.471022,934.6253875357594,2.229382
2.471022,934.670263962804,2.229382
2.471022,934.7151403898488,2.229382
2.471022,934.7600168168932,2.229382
2.471022,934.804893243938,2.229382
2.471022,934.8497696709826,2.229382
2.471022,934.8946460980272,2.229382
2.471022,934.939522525072,2.229382
2.471022,934.9843989521164,2.229382
2.471022,935.0292753791612,2.229382
2.471022,935.0741518062058,2.229382
2.471022,935.1190282332504,2.229382
2.471022,935.1639046602952,2.229382
2.471022,935.2087810873396,2.229382
2.471022,935.2536575143844,2.229382
2.471022,935.298533941429,2.229382
2.471022,935.3434103684737,2.229382
2.471022,935.3882867955184,2.229382
2.471022,935.4331632225628,2.229382
2.471022,935.4780396496076,2.229382
2.471022,935.5229160766522,2.229382
2.471022,935.5677925036968,2.229382
2.471022,935.6126689307416,2.229382
2.471022,935.657545357786,2.229382
2.471022,935.7024217848308,2.229382
2.471022,935.7024217848308,2.229382
2.471022,935.7472982118754,2.229382
2.471022,935.8370510659648,2.229382
2.471022,935.8819274930094,2.229382
2.471022,935.926803920054,2.229382
2.471022,935.9716803470986,2.229382
2.471022,936.0165567741432,2.229382
2.471022,936.061433201188,2.229382
2.471022,936.1063096282326,2.229382
2.471022,936.1511860552772,2.229382
2.471022,936.1960624823218,2.229382
2.471022,936.2409389093664,2.229382
2.471022,936.2858153364112,2.229382
2.471022,936.3306917634558,2.229382
2.471022,936.3755681905004,2.229382
2.471022,936.4204446175452,2.229382
2.471022,936.4653210445896,2.229382
2.471022,936.5101974716345,2.229382
2.471022,936.555073898679,2.229382
2.471022,936.5999503257236,2.229382
2.471022,936.6448267527684,2.229382
2.471022,936.6897031798128,2.229382
2.471022,936.7345796068576,2.229382
2.471022,936.7794560339022,2.229382
2.471022,936.8243324609468,2.229382
2.471022,936.8692088879916,2.229382
2.471022,936.914085315036,2.229382
2.471022,936.9589617420808,2.229382
2.471022,937.0038381691254,2.229382
2.471022,937.04871459617,2.229382
2.471022,937.0935910232148,2.229382
2.471022,937.1384674502592,2.229382
2.471022,937.183343877304,2.229382
2.471022,937.2282203043486,2.229382
2.471022,937.2730967313933,2.229382
2.471022,937.317973158438,2.229382
2.471022,937.3628495854824,2.229382
2.471022,937.4077260125272,2.229382
2.471022,937.4526024395718,2.229382
2.471022,937.4974788666163,2.229382
2.471022,937.5423552936612,2.229382
2.471022,937.5872317207056,2.229382
2.471022,937.6321081477504,2.229382
2.471022,937.676984574795,2.229382
2.471022,937.7218610018396,2.229382
2.471022,937.7667374288844,2.229382
2.471022,937.811613855929,2.229382
2.471022,937.8564902829736,2.229382
2.471022,937.9013667100182,2.229382
2.471022,937.9462431370628,2.229382
2.471022,937.9911195641076,2.229382
2.471022,938.0359959911522,2.229382
2.471022,938.0808724181968,2.229382
2.471022,938.1257488452414,2.229382
2.471022,938.170625272286,2.229382
2.471022,938.2155016993308,2.229382
2.471022,938.2603781263754,2.229382
2.471022,938.30525455342,2.229382
2.471022,938.3501309804648,2.229382
2.471022,938.3950074075092,2.229382
2.471022,938.439883834554,2.229382
2.471022,938.4847602615986,2.229382
2.471022,938.5296366886432,2.229382
2.471022,938.574513115688,2.229382
2.471022,938.6193895427324,2.229382
